model	nDCG	Recall	Precision	MRR	Gini	ItemCoverage	EPC	EFD	APLT	ARP	UserMADranking_WarmColdUsers	BiasDisparityBD_users:WarmColdUsers-0_items:ItemPopularity-0	BiasDisparityBD_users:WarmColdUsers-0_items:ItemPopularity-1	BiasDisparityBD_users:WarmColdUsers-1_items:ItemPopularity-0	BiasDisparityBD_users:WarmColdUsers-1_items:ItemPopularity-1
BPRMF_seed=42_e=300_bs=1_f=256_lr=0$001_bias_reg=0_u_reg=0$01_pos_i_reg=0$001_neg_i_reg=0$001_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=297	0.03164858792170335	0.0222578862747475	0.02535694521306032	0.0747980736290089	0.0005988466424244887	129.0	0.02513076226076997	0.2555985061226976	0.0	1138.495141117875	0.07613721065953616	-1.0	3.6139018458717054	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=256_lr=0$001_bias_reg=0_u_reg=0$01_pos_i_reg=0$001_neg_i_reg=0$01_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=300	0.03170395288942882	0.022305936359738703	0.025439955727725515	0.07489724703753481	0.0005731081907836	114.0	0.025177513948714047	0.25602567548606214	0.0	1141.6788876591036	0.0759467310262714	-1.0	3.6139018458717054	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=64_lr=0$001_bias_reg=0_u_reg=0$001_pos_i_reg=0$001_neg_i_reg=0$01_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=300	0.03138072415443157	0.022183048682107947	0.025318206972883235	0.07406305724651048	0.0005184669338951231	124.0	0.024915880676271367	0.2532570247148933	0.0	1145.1964084117321	0.07216115250448113	-0.999985422365485	3.6138491637314245	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=128_lr=0$001_bias_reg=0_u_reg=0$01_pos_i_reg=0$001_neg_i_reg=0$01_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=297	0.031436389902239174	0.0220660297841142	0.024975096845600443	0.07441402921618749	0.0005344668407418762	112.0	0.024859482983804516	0.25266218209160485	0.0	1145.7695462091865	0.07250081089570608	-1.0	3.6139018458717054	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=512_lr=0$001_bias_reg=0_u_reg=0$01_pos_i_reg=0$01_neg_i_reg=0$01_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=238	0.03146909929562627	0.022154375392727313	0.024980630879911453	0.07483516483516484	0.00039273916623805416	28.0	0.024859118205627848	0.2524454048503791	0.0	1159.464858882125	0.0730015564039057	-1.0	3.6139018458717054	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=128_lr=0$001_bias_reg=0_u_reg=0$001_pos_i_reg=0$001_neg_i_reg=0$001_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=300	0.031377254670366034	0.021979683206920675	0.025008301051466522	0.07431588794898146	0.0005982805085854581	150.0	0.0248684443343591	0.25288601121447263	0.0	1136.1869728832319	0.07327439376348191	-1.0	3.6139018458717054	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=64_lr=0$001_bias_reg=0_u_reg=0$01_pos_i_reg=0$01_neg_i_reg=0$01_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=259	0.03122923015432106	0.02210199972907176	0.024654122855561705	0.07434336047645401	0.000387471036692677	27.0	0.024608138171945997	0.24982666085876243	0.0	1159.0105146651908	0.07282496572617322	-1.0	3.6139018458717054	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=256_lr=0$001_bias_reg=0_u_reg=0$01_pos_i_reg=0$01_neg_i_reg=0$001_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=298	0.03163785439578681	0.02240669288089855	0.025179856115107913	0.07488626681072724	0.0003921130734814149	27.0	0.024974353512668336	0.2536404668632235	0.0	1159.5441339236304	0.07314956070837868	-1.0	3.6139018458717054	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=256_lr=0$001_bias_reg=0_u_reg=0$001_pos_i_reg=0$001_neg_i_reg=0$01_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=298	0.03157574703770206	0.022248081541619908	0.025401217487548422	0.07440144587626603	0.0006171249881440355	135.0	0.02509556192467815	0.25532015362783117	0.0	1135.2645323741008	0.07627200595377559	-0.9999927111827426	3.6138755048015647	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=512_lr=0$001_bias_reg=0_u_reg=0$01_pos_i_reg=0$001_neg_i_reg=0$01_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=299	0.03215910327075125	0.022391654290938114	0.02567238516878805	0.07598964784216582	0.0006468068248368652	129.0	0.025491298993990486	0.25949892908291883	0.0	1133.8633646928613	0.07446218873585245	-1.0	3.6139018458717054	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=64_lr=0$001_bias_reg=0_u_reg=0$01_pos_i_reg=0$001_neg_i_reg=0$01_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=300	0.031458719024855954	0.02229547650734546	0.025351411178749308	0.07409309914705599	0.0004935809416495296	108.0	0.024936566519597546	0.25342374917327687	0.0	1148.5970337576093	0.07173477066231343	-1.0	3.6139018458717054	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=128_lr=0$001_bias_reg=0_u_reg=0$01_pos_i_reg=0$01_neg_i_reg=0$01_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=251	0.031242227477637705	0.022002712459631958	0.02466519092418373	0.07450955718941331	0.00038799850137472003	26.0	0.024640543534099533	0.2501430154971734	0.0	1161.5307194244606	0.07223359676094113	-1.0	3.6139018458717054	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=128_lr=0$001_bias_reg=0_u_reg=0$01_pos_i_reg=0$001_neg_i_reg=0$001_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=297	0.03132604821397634	0.021913034751650635	0.024958494742667404	0.07420283553377079	0.0005558043947191393	129.0	0.024829250406329398	0.25239054524662	0.0	1142.7887271721088	0.07308248857297689	-1.0	3.6139018458717054	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=128_lr=0$001_bias_reg=0_u_reg=0$01_pos_i_reg=0$01_neg_i_reg=0$001_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=251	0.03125677786105697	0.02202377776980344	0.024676258992805757	0.07451476181692009	0.0003883443513637008	27.0	0.024649173685727718	0.2502325392396943	0.0	1161.4920807969013	0.07236648119824216	-1.0	3.6139018458717054	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=64_lr=0$001_bias_reg=0_u_reg=0$001_pos_i_reg=0$01_neg_i_reg=0$01_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=293	0.03126547640595425	0.02206515371065052	0.024748201438848923	0.0745066364490825	0.0003895400538387328	27.0	0.024663486064258132	0.25041410355049337	0.0	1159.051422246818	0.0725677028512913	-1.0	3.6139018458717054	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=256_lr=0$001_bias_reg=0_u_reg=0$001_pos_i_reg=0$001_neg_i_reg=0$001_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=297	0.03152881149118647	0.022096970027338955	0.025323741007194246	0.0744929990073875	0.0006532176496982789	152.0	0.0250764567625792	0.25518722038876435	0.0	1130.7547205312674	0.07749752481850578	-0.999985422365485	3.6138491637314245	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=256_lr=0$001_bias_reg=0_u_reg=0$001_pos_i_reg=0$01_neg_i_reg=0$01_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=298	0.03166701874144351	0.02246591791860436	0.02520752628666298	0.07491420050772568	0.000394526637161996	27.0	0.024990941306648966	0.25381571968928407	0.0	1159.4043331488656	0.07305651555376619	-1.0	3.6139018458717054	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=128_lr=0$001_bias_reg=0_u_reg=0$001_pos_i_reg=0$01_neg_i_reg=0$001_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=251	0.03126069705806006	0.02200813884700688	0.024709463198671833	0.07449356997918148	0.0003903573199561805	29.0	0.024660640977570574	0.25035056401166844	0.0	1161.4058384061982	0.0726579176933068	-1.0	3.6139018458717054	-1.0	6.452966901046132
BPRMF_seed=42_e=300_bs=1_f=64_lr=0$001_bias_reg=0_u_reg=0$01_pos_i_reg=0$01_neg_i_reg=0$001_up_neg_i_f=True_up_u=True_up_i=True_up_b=True_it=293	0.031261219305216664	0.02208300361751129	0.024726065301604868	0.0745236338401806	0.0003881440538195946	27.0	0.02465711770258182	0.25035175089372813	0.0	1159.188140564472	0.07223632464454038	-1.0	3.6139018458717054	-1.0	6.452966901046132
