model	nDCG	Recall	Precision	MRR	Gini	ItemCoverage	EPC	EFD	APLT	ARP	UserMADranking_WarmColdUsers	BiasDisparityBD_users:WarmColdUsers-0_items:ItemPopularity-0	BiasDisparityBD_users:WarmColdUsers-0_items:ItemPopularity-1	BiasDisparityBD_users:WarmColdUsers-1_items:ItemPopularity-0	BiasDisparityBD_users:WarmColdUsers-1_items:ItemPopularity-1
EASER_neighborhood=25475_l2_norm=120$0	0.12684898326037217	0.0827779050122846	0.09679579413392363	0.2619783733452798	0.04143516753021248	6842.0	0.10599138073633743	1.235215721411189	0.008821250691754288	475.8739900387382	0.18469115280518872	-0.5835898700829518	2.1090365087248086	-0.6382908713639898	4.11886986615172
EASER_neighborhood=25475_l2_norm=350$0	0.12394891717759222	0.08109243345243188	0.09510237963475374	0.25553890953171526	0.03273733358087394	6121.0	0.10326747349578089	1.183433372167015	0.006142778085224129	511.2480298837853	0.18980421833974193	-0.6366816149860811	2.3009048636307776	-0.6912442538847658	4.460576290856723
EASER_neighborhood=25475_l2_norm=0$2	0.0494078327814897	0.03541503909256873	0.03781959048146098	0.1142231489533648	0.06728769448793737	11209.0	0.04021658552405387	0.46286258489221277	0.05055340343110127	487.92108467072495	0.07770079875203723	-0.6025918166730752	2.1777076785820104	-0.8705352340732205	5.617535051668939
EASER_neighborhood=25475_l2_norm=30$0	0.12112998032239691	0.07938861495600522	0.091300498063088	0.25488800168656284	0.048566537388577635	7701.0	0.10097281775180601	1.1929545516391105	0.012905368013281683	464.2347205312673	0.16870657782245527	-0.5654115598429181	2.0433418797935223	-0.6084785339605607	3.926491839644572
EASER_neighborhood=25475_l2_norm=200$0	0.12585534381705238	0.0820629840248451	0.09637520752628666	0.25948583989950896	0.03753870597967235	6518.0	0.1051186015081647	1.2157116134043533	0.007515218594355285	488.93335362479246	0.18946900641071923	-0.6042026452869674	2.183529055083139	-0.665184518392258	4.292413680273553
EASER_neighborhood=25475_l2_norm=0$9	0.07070636719866148	0.049270654649876906	0.05342556723851688	0.15882382006482726	0.06386967251438502	11061.0	0.05785851852984744	0.6778159482357963	0.03767017155506364	483.20434975096845	0.1019877537564378	-0.6009736992419253	2.171859961010741	-0.779847354559293	5.032329166839504
EASER_neighborhood=25475_l2_norm=100$0	0.12680591198748628	0.08280344318223941	0.09679026009961263	0.261782595901301	0.04264558166428434	6945.0	0.10597719584672798	1.2378074201934703	0.009302711676812396	472.51660210293306	0.18305031947327577	-0.5780868130535912	2.0891490007684643	-0.6332874021494282	4.086582644919752
EASER_neighborhood=25475_l2_norm=1$0	0.0724982921056574	0.05029275713374776	0.054576646375207524	0.16278309220755266	0.0630499871848681	10961.0	0.05931533607563678	0.6956793437672191	0.03629773104593249	483.13532374100714	0.10379159853090539	-0.601913956668134	2.175257959058911	-0.7719251949695705	4.98120773322222
EASER_neighborhood=25475_l2_norm=90$0	0.12663666597200376	0.08268472950277805	0.0965633646928611	0.2617580660746129	0.043201633715402754	6988.0	0.10583141226373284	1.237767178553772	0.009562811289429995	470.90724405091316	0.18301508275001982	-0.5756523480896092	2.0803510833414203	-0.6297432781224472	4.063712529880441
EASER_neighborhood=25475_l2_norm=300$0	0.12463401171663845	0.08146869261076796	0.09568345323741008	0.25661780465737294	0.03405502855673759	6219.0	0.10394742167579601	1.1942179952815373	0.006579966795794133	504.2714333148866	0.19036060432192986	-0.6270676650235293	2.266160992114993	-0.6829051385271634	4.406764255470109
EASER_neighborhood=25475_l2_norm=500$0	0.12164829044895012	0.08002248434256656	0.09308245711123408	0.251238130374821	0.029501277363914724	5819.0	0.10098944218991326	1.1500132153274956	0.0054344216934144995	529.8185666851134	0.18600176990825612	-0.6612959508644266	2.389858657496436	-0.7131344316984727	4.601832883746587
EASER_neighborhood=25475_l2_norm=0$1	0.04265214668200683	0.030670863145793124	0.03281128942999447	0.09983270526435993	0.06405505897068198	10772.0	0.03473170356559728	0.3958275375092033	0.05135583840619812	494.1867183176536	0.06955536719325708	-0.6118413257727554	2.2111344965907525	-0.8945101907263278	5.772244653405456
EASER_neighborhood=25475_l2_norm=10$0	0.10958642545604458	0.07235736946556626	0.08219147758716104	0.2349034838063615	0.05098065025793852	8436.0	0.09088136324350614	1.0775324819401013	0.017066961815163255	471.7672274488102	0.15150834372306343	-0.5808128307078705	2.099000561001144	-0.6268245877472863	4.044878317495125
EASER_neighborhood=25475_l2_norm=80$0	0.1264022187504071	0.08249038360892798	0.09611510791366906	0.26220463189887655	0.04397469751051797	7076.0	0.1056134125860476	1.2369233610061734	0.009922523519645822	469.09589928057557	0.18017169922755621	-0.5731304173185379	2.071237073072685	-0.6216126406487849	4.011245795378491
EASER_neighborhood=25475_l2_norm=450$0	0.1222764780104213	0.08031456839532672	0.09365799667957941	0.2520020686747306	0.030445233198696964	5906.0	0.10158848380497765	1.158892122768205	0.005583840619811843	524.0142003320422	0.1855856883736285	-0.6537082920994405	2.3624376034798082	-0.7070885730642109	4.562819158091291
EASER_neighborhood=25475_l2_norm=70$0	0.126020155396249	0.08236782509562415	0.09553956834532375	0.2622504633655713	0.044802979558484224	7160.0	0.10522977694444523	1.2345092174117787	0.010365246264526841	467.5495849474267	0.17838675948100227	-0.5701930239637931	2.0606216218059217	-0.6203617733451443	4.003173990070499
EASER_neighborhood=25475_l2_norm=180$0	0.12586636800576395	0.08216749125764623	0.09629773104593249	0.25959289711088274	0.03839913991104926	6588.0	0.10514540096437802	1.2179094432724622	0.007719977863862756	485.7278804648589	0.18742973365861196	-0.599515935790439	2.166591746982571	-0.658721703990116	4.250709352848926
EASER_neighborhood=25475_l2_norm=0$6	0.06409816881495514	0.04509906776299382	0.04849474266740454	0.14564785534209995	0.06619368320636332	11268.0	0.05234587360162389	0.6104509670759724	0.0425235196458218	483.09528500276707	0.09559288544161032	-0.5994211811660924	2.1662493130707396	-0.809451214078782	5.223361892461986
EASER_neighborhood=25475_l2_norm=20$0	0.11750614761147467	0.07715356589368032	0.08838406198118429	0.24893783873999703	0.049727514960509867	7957.0	0.097811889614382	1.1576778244132202	0.01434421693414499	465.9663198671832	0.16458240951146602	-0.5690632572888913	2.0565387559340893	-0.6111887464517816	3.9439807511452227
EASER_neighborhood=25475_l2_norm=0$8	0.06872760759751487	0.04799254280338763	0.0518705035971223	0.15510778190634306	0.06472514332462342	11156.0	0.05618871252230358	0.6572043151956419	0.03914222468179303	483.0430935251798	0.09975972230113056	-0.6005145037547072	2.1702004735918674	-0.7877695141490153	5.083450600456788
EASER_neighborhood=25475_l2_norm=0$3	0.05411006915111322	0.03839580985970599	0.04141117874930824	0.12408690629913652	0.06793388130280764	11297.0	0.04412257690719072	0.5105185012698055	0.0484781405644715	484.837116768124	0.0836106308160264	-0.5993045600899737	2.165827855948486	-0.8498959235631542	5.484350264087068
EASER_neighborhood=25475_l2_norm=550$0	0.12089098184770515	0.07960116174397312	0.09264526840066407	0.24959329239904776	0.028702794898052386	5758.0	0.10032020554702029	1.1404699670446983	0.005307138904261207	535.3160431654676	0.18654663950425454	-0.6678923304824018	2.413697325973908	-0.7198057239845547	4.644882512055879
EASER_neighborhood=25475_l2_norm=160$0	0.12624223539243765	0.08247748774707402	0.09654676258992806	0.2603081271246739	0.03931961705021392	6651.0	0.10545459364243652	1.2236376461101952	0.008035417819590482	482.5615052573326	0.18565495467268317	-0.5945741176899008	2.148732501427073	-0.6522588895879741	4.2090050254243
EASER_neighborhood=25475_l2_norm=0$5	0.061132928281168605	0.043302045003993844	0.04635307138904262	0.13911727760648623	0.06690923944763238	11293.0	0.04987336580153883	0.5802995007762286	0.044288876591034865	483.3440343110127	0.09175695037261133	-0.5988526534200129	2.164194709599753	-0.8240446659545865	5.317532954388563
EASER_neighborhood=25475_l2_norm=250$0	0.12530372351410993	0.08184774516381609	0.09609297177642502	0.2580527885384	0.035582542378897686	6342.0	0.10458563765164323	1.2051404509050117	0.006923076923076922	497.1632429441062	0.1891894450214271	-0.6168268767768383	2.2291517885670955	-0.6760253683571413	4.362369326276152
EASER_neighborhood=25475_l2_norm=400$0	0.12317120112669658	0.08077070830239241	0.09452684006640841	0.2535190748500101	0.03152476179473418	6008.0	0.10248202526950353	1.1716730599565317	0.005827338129496404	517.7434532374101	0.18966145363241643	-0.6453625963396817	2.332277078168532	-0.6985409798226683	4.507661821820011
