model	nDCG	Recall	Precision	MRR	Gini	ItemCoverage	EPC	EFD	APLT	ARP	UserMADranking_WarmColdUsers	BiasDisparityBD_users:WarmColdUsers-0_items:ItemPopularity-0	BiasDisparityBD_users:WarmColdUsers-0_items:ItemPopularity-1	BiasDisparityBD_users:WarmColdUsers-1_items:ItemPopularity-0	BiasDisparityBD_users:WarmColdUsers-1_items:ItemPopularity-1
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=256_l_w=0$001_n_layers=3_it=18	0.06727363173902447	0.046135794538213336	0.0527393469839513	0.15035220175507946	0.0967428838649208	12306.0	0.05605667266304597	0.6680269434961011	0.05562257885998893	341.2285224128389	0.13911893199503816	-0.31603925501442226	1.1421348470645394	-0.3599728963040051	2.322893185123456
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=512_l_w=0$0001_n_layers=3_it=11	0.06699645031240588	0.04573217705815215	0.052551189817376866	0.1494600583269648	0.09088458129927479	12235.0	0.055934343365757574	0.6671437790139422	0.07276148312119535	344.60856115107913	0.1295215908418303	-0.34397729156215634	1.2431001689144268	-0.3874919769840935	2.5004729018992844
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=64_l_w=0$0001_n_layers=4_it=14	0.06120365674481619	0.0419464354038938	0.04982291090204759	0.13606910076334536	0.04647798015264171	7811.0	0.05140742359327573	0.5927457890658655	0.048013281682346434	448.45016048699506	0.12381976589358977	-0.4738129933687794	1.7123136513334303	-0.4306468989596866	2.7789501850250153
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=64_l_w=0$001_n_layers=1_it=24	0.057804174882949984	0.038865636077134995	0.04693414499169895	0.12935803005946891	0.07544455648844717	10444.0	0.048765127376389224	0.5696552069272149	0.047387935805201994	394.7319590481461	0.13311341807372581	-0.39336631729851057	1.4215872601888424	-0.35100834729458236	2.265045247082845
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=256_l_w=0$0001_n_layers=1_it=17	0.06545202097983788	0.04486391411038578	0.0514775871610404	0.14631018262313225	0.09053101138224529	11936.0	0.054513921654867424	0.6457690923921745	0.060237963475373545	356.17472053126727	0.11849823877708346	-0.34730828104880235	1.2551380379687964	-0.363100064563106	2.3430726983934367
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=512_l_w=0$001_n_layers=4_it=211	0.06795351117806538	0.04701168694989947	0.052623132263420025	0.15043593696471394	0.06576423962381572	7767.0	0.056383516699054156	0.6775357645638345	0.01115107913669065	344.8026563364693	0.11611393836550503	-0.3803193344077086	1.374436744636717	-0.4427386162282103	2.856977636335607
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=128_l_w=0$001_n_layers=2_it=18	0.06531224389333558	0.044265035335094495	0.0518262313226342	0.14428112455090875	0.07913373658457246	10999.0	0.0545105121203699	0.6429074326972579	0.05011068068622026	375.1829883785279	0.13238483423305158	-0.3716675083231378	1.3431698943795252	-0.3541355155536833	2.2852247603528255
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=256_l_w=0$001_n_layers=4_it=23	0.0668881259327226	0.04502893329335172	0.05231322634200332	0.14948840927258192	0.11003331152363927	12909.0	0.055894959834980495	0.6695655615265764	0.05588821250691754	320.6062036524626	0.13601870770390856	-0.2836331734878828	1.0250224492183098	-0.37811047220679056	2.4399343620893426
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=256_l_w=0$0001_n_layers=3_it=18	0.06624416459349805	0.045320981071199404	0.052241283895960146	0.1484834549942464	0.10809165667749687	13256.0	0.05541375749314262	0.662463147844427	0.08007194244604315	334.6780520199225	0.1375376343974451	-0.30522993902165174	1.1030710400456554	-0.35622029439308384	2.2986777691994793
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=128_l_w=0$0001_n_layers=4_it=18	0.06420329182011912	0.042915127454740194	0.05115661317100166	0.14280694126017868	0.08433209046027967	11378.0	0.053877039701596505	0.6357748055026727	0.06588821250691754	373.990586607637	0.13540372775287246	-0.36509299515693466	1.319410249112476	-0.3799867731622512	2.4520420700513306
