model	nDCG	Recall	Precision	MRR	Gini	ItemCoverage	EPC	EFD	APLT	ARP	UserMADranking_WarmColdUsers	BiasDisparityBD_users:WarmColdUsers-0_items:ItemPopularity-0	BiasDisparityBD_users:WarmColdUsers-0_items:ItemPopularity-1	BiasDisparityBD_users:WarmColdUsers-1_items:ItemPopularity-0	BiasDisparityBD_users:WarmColdUsers-1_items:ItemPopularity-1
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=128_l_w=0$0001_n_layers=4_it=7	0.3096067542124654	0.13068061502605988	0.2793046357615894	0.537135433091559	0.09937955716101421	1498.0	0.2408905180499977	2.8364780542217707	0.0278476821192053	1046.2517549668876	0.3529466362548991	-0.3973273402505378	1.3773267887949066	-0.39498324833462595	3.2187957524685054
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=128_l_w=0$001_n_layers=4_it=7	0.3100776109019413	0.13131303105095513	0.2799006622516556	0.5370998896247241	0.09897674616217655	1488.0	0.24114358729919216	2.839598993100996	0.02745033112582781	1047.8859933774834	0.35214765706343354	-0.3987032545600884	1.3820963665351031	-0.40074074319583486	3.2657147043031878
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=256_l_w=0$0001_n_layers=2_it=6	0.3032448503068927	0.12856437635059415	0.27475165562913906	0.528095172395669	0.10696127192815941	1593.0	0.2386869180161883	2.8007632475074353	0.03099337748344371	998.0265397350993	0.34694877029506477	-0.3486821117580378	1.2086991370770013	-0.347483915729652	2.8317143998323777
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=256_l_w=0$0001_n_layers=1_it=5	0.3047511863949533	0.13005597472678498	0.2763245033112583	0.5299252338904656	0.09732708325423545	1466.0	0.237953256284075	2.7974141974460847	0.02728476821192053	1033.9458112582781	0.3425404664850085	-0.38021718004628713	1.3180147817353698	-0.3748320163203946	3.054579421047118
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=256_l_w=0$0001_n_layers=3_it=6	0.3038772500828176	0.12838413052005257	0.2751324503311259	0.5303075396825397	0.10672923977559756	1595.0	0.23919304890033144	2.8074471432337114	0.031225165562913906	1001.7850331125827	0.34365737002970936	-0.3514561325434222	1.2183152212306225	-0.34508495953748164	2.8121648365679266
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=512_l_w=0$0001_n_layers=1_it=3	0.3001015504963392	0.12707786936657733	0.2709933774834437	0.5252620098812152	0.09048807386555757	1362.0	0.23366732604344606	2.747333853986746	0.027466887417218543	1038.2970860927153	0.33381755719312645	-0.4069809325836753	1.4107907616495095	-0.41465468911042314	3.379102171237003
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=128_l_w=0$0001_n_layers=2_it=7	0.310848725256938	0.13202403268109844	0.28102649006622515	0.5375815331651425	0.09944233818406012	1492.0	0.24178364081003872	2.8469002610216627	0.02834437086092715	1044.5097185430463	0.3502949374362391	-0.3977711835761993	1.3788653622594862	-0.38682679728124664	3.1523272373693723
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=256_l_w=0$001_n_layers=3_it=6	0.30434720749072997	0.12873493037137848	0.2755960264900662	0.5306935246504783	0.1063396991211567	1587.0	0.23946557261140813	2.810680853598387	0.03091059602649007	1003.1544039735098	0.34436286405938304	-0.3527876625204068	1.222930941624361	-0.34796370696808604	2.8356243124852676
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=128_l_w=0$0001_n_layers=1_it=7	0.30966148220093076	0.1314288963748589	0.2794370860927153	0.5369631688216125	0.10040310027065014	1508.0	0.24092313794071335	2.835975510866215	0.02867549668874172	1043.502963576159	0.3504122170081654	-0.3948640097931165	1.3687877060664915	-0.3916247096655874	3.191426363898274
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=256_l_w=0$001_n_layers=2_it=6	0.30358796424008955	0.12857927792777896	0.27486754966887417	0.5290744901713446	0.10650847114423256	1586.0	0.2388923423038397	2.803311854366864	0.030662251655629136	999.7400993377482	0.3468805538367897	-0.3501246025664376	1.2136995008368843	-0.35180203687555883	2.866903613708389
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=512_l_w=0$0001_n_layers=3_it=3	0.29864853031299715	0.12622447582974625	0.26991721854304634	0.5221282061389677	0.090228452413883	1368.0	0.23287341081425572	2.7372861934015087	0.02781456953642384	1033.7474006622517	0.33310206989432173	-0.40416252746572484	1.4010208201494299	-0.3930640833808896	3.2031561018569445
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=64_l_w=0$001_n_layers=4_it=9	0.30884413139623473	0.12864885462846556	0.2796854304635762	0.5326532113949333	0.0914926515919895	1413.0	0.2390400080701778	2.8189918970100574	0.0272682119205298	1074.6585430463576	0.3523481653513314	-0.42353628863084913	1.468179551878322	-0.43960383350899535	3.5824176291872925
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=64_l_w=0$0001_n_layers=3_it=9	0.3090653359030089	0.12943260221767933	0.2806291390728477	0.5318179070745296	0.09298879252521575	1425.0	0.23955529070106585	2.8236642771513845	0.027615894039735103	1068.6196688741722	0.3501395555450957	-0.4178994783949481	1.4486396688781635	-0.42281114016380256	3.445570686336136
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=64_l_w=0$0001_n_layers=4_it=9	0.30887615377544436	0.1288025549704103	0.27991721854304635	0.5323069089666772	0.09187215813043625	1419.0	0.23916726326024074	2.820222002268176	0.0275	1072.7771523178808	0.35176132130602267	-0.42218256648758157	1.463486902811355	-0.4362452948399567	3.5550482406170607
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=64_l_w=0$0001_n_layers=1_it=9	0.3082309047553893	0.1288429791663952	0.2798509933774834	0.530995151371807	0.09504798296189088	1469.0	0.23879791581788992	2.8146326398517854	0.027632450331125824	1065.023476821192	0.3370318192598499	-0.4154361479375268	1.440100586149748	-0.43000800874031375	3.504219376129489
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=256_l_w=0$001_n_layers=4_it=6	0.3041590352187418	0.12825577921936937	0.27544701986754966	0.5308079076001262	0.10640877180612363	1587.0	0.23931605841501388	2.809027472823477	0.030745033112582778	1002.7033774834438	0.34680389793597377	-0.35187778370280065	1.2197768660219732	-0.35276161935242706	2.8747234390141694
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=64_l_w=0$001_n_layers=2_it=9	0.3095418765351124	0.128799147443711	0.2797682119205298	0.5355663959844423	0.0932335978362474	1425.0	0.2397124564689183	2.8259524813342094	0.027400662251655633	1065.2343211920531	0.3475502787798324	-0.4143265396233731	1.4362541524882988	-0.4372048773168249	3.5628680659228418
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=256_l_w=0$001_n_layers=1_it=5	0.3050949710852683	0.13023287254858926	0.2768046357615894	0.5296757069273625	0.09685343682032388	1465.0	0.2381514446272756	2.7998483953380897	0.027119205298013246	1035.783178807947	0.34375020580992266	-0.38201474551521614	1.3242460042669169	-0.38010971994316944	3.09758846022891
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=64_l_w=0$001_n_layers=1_it=9	0.3084908140058129	0.1291439173139542	0.2802317880794702	0.5308424655734258	0.09473332754789732	1463.0	0.23896845939114397	2.8167845575661996	0.027417218543046358	1066.0399668874172	0.3368850566136962	-0.4164347954202652	1.443562376445051	-0.4348059211246545	3.5433185026583907
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=64_l_w=0$0001_n_layers=2_it=9	0.30930281136194665	0.12867696296835313	0.27955298013245033	0.5354396615158205	0.09372335309421387	1441.0	0.23964749546342112	2.8249843530907195	0.02781456953642384	1063.6906622516556	0.34984036425038456	-0.413416660805767	1.433100076885911	-0.4319271736940501	3.5198590267410497
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=512_l_w=0$001_n_layers=3_it=3	0.2988304879515997	0.1264177086319288	0.27011589403973507	0.5222557290024178	0.08986953841258516	1366.0	0.23295605704985736	2.7383580616108745	0.027566225165562914	1035.0570529801323	0.33340049869022936	-0.4053387122787278	1.4050980398305655	-0.39546303957306006	3.222705665121396
LightGCN_seed=42_e=300_bs=256_lr=0$001_factors=128_l_w=0$001_n_layers=1_it=7	0.30992055371627353	0.13160783715345506	0.27963576158940395	0.5371307684221591	0.09991338117165993	1495.0	0.24103365283794137	2.8373113128282528	0.028460264900662252	1045.0825331125827	0.35058959769984116	-0.3963286927677994	1.3738649984996032	-0.3969024132883623	3.234435403080066
