model	nDCG	Recall	Precision	MRR	Gini	ItemCoverage	EPC	EFD	APLT	ARP	UserMADranking_WarmColdUsers	BiasDisparityBD_users:WarmColdUsers-0_items:ItemPopularity-0	BiasDisparityBD_users:WarmColdUsers-0_items:ItemPopularity-1	BiasDisparityBD_users:WarmColdUsers-1_items:ItemPopularity-0	BiasDisparityBD_users:WarmColdUsers-1_items:ItemPopularity-1
EASER_neighborhood=3664_l2_norm=1$0	0.23506682210230967	0.09947793468968855	0.20791390728476825	0.4618213891516872	0.08592604042935181	1277.0	0.1822990097976326	2.1354414770499877	0.005579470198675496	1077.560811258278	0.2571011699861153	-0.45160937897893877	1.5654943235129712	-0.335009343530366	2.7300566708572327
EASER_neighborhood=3664_l2_norm=60$0	0.32535779038485435	0.14137082507488535	0.2907119205298013	0.5680414958477872	0.08526973692536588	1241.0	0.2528502022223123	2.9595969378686044	0.007268211920529801	1092.8887086092716	0.29128866319969643	-0.46110762614809475	1.5984197956549708	-0.3628372353595426	2.9568316047248633
EASER_neighborhood=3664_l2_norm=550$0	0.3607543914515666	0.155738775411697	0.32461920529801325	0.6003252128666036	0.0615227087412521	980.0	0.27471510064442217	3.229774919130095	0.0025993377483443706	1198.4454470198675	0.33381103459234923	-0.5731114893787732	1.9866788094415901	-0.4563965268541881	3.7192645720384494
EASER_neighborhood=3664_l2_norm=0$9	0.23348959241020878	0.09879642650329747	0.2066059602649007	0.4594862950699044	0.08587805746746147	1270.0	0.1810394760121607	2.12073162510388	0.00544701986754967	1077.2277317880794	0.2564611525338837	-0.4517203398103542	1.5658789668791158	-0.335009343530366	2.7300566708572327
EASER_neighborhood=3664_l2_norm=0$2	0.21492712874356412	0.09066671620457463	0.19024834437086094	0.43160379217912326	0.08409800529005806	1278.0	0.16602025894806657	1.9459959055777616	0.005066225165562914	1079.7311423841059	0.24558954003090117	-0.45666919289147984	1.5830340610091762	-0.3292518486691571	2.6831377190225507
EASER_neighborhood=3664_l2_norm=300$0	0.3555479009172821	0.15450038286235168	0.32006622516556293	0.5966120046252497	0.06977714318773942	1060.0	0.27300247579259224	3.2028063320130102	0.004089403973509933	1157.3562913907285	0.3189237897862698	-0.5297701886279281	1.8364371106254087	-0.41081635920295057	3.347822870013881
EASER_neighborhood=3664_l2_norm=100$0	0.33535634800601555	0.14557913269825853	0.30028145695364244	0.5774890281719752	0.08149495672674423	1205.0	0.2599396598661334	3.0436100660109067	0.006357615894039735	1108.6087086092714	0.2970669125500052	-0.4767974877102287	1.6528083676278535	-0.37003410393605374	3.015480294518216
EASER_neighborhood=3664_l2_norm=250$0	0.35247667481385403	0.1532403070674015	0.31677152317880797	0.5939331703984022	0.07218806102912056	1094.0	0.2711470736304002	3.1797099389033274	0.004486754966887417	1146.9342052980132	0.3182851066413144	-0.5188072584840893	1.7984343460502965	-0.40170032567270303	3.273534529608968
EASER_neighborhood=3664_l2_norm=70$0	0.3281760850926627	0.1424778088623562	0.29332781456953644	0.571158874697782	0.08430463576158898	1233.0	0.25486961032835215	2.9835778787848546	0.00706953642384106	1097.4270198675497	0.2891497637929337	-0.4655682515709928	1.6138824589739944	-0.3642766090748448	2.968561342683534
EASER_neighborhood=3664_l2_norm=0$4	0.22231163675813584	0.09402985680655093	0.19673841059602648	0.44349396877956476	0.08474129156248333	1282.0	0.17201445781832253	2.015614546697665	0.0051158940397351	1079.1403973509935	0.24916868332203043	-0.45502697258653224	1.5773413391902327	-0.33884767343783867	2.7613359720803543
