model	nDCG	Recall	Precision	MRR	Gini	ItemCoverage	EPC	EFD	APLT	ARP	UserMADranking_WarmColdUsers	BiasDisparityBD_users:WarmColdUsers-0_items:ItemPopularity-0	BiasDisparityBD_users:WarmColdUsers-0_items:ItemPopularity-1	BiasDisparityBD_users:WarmColdUsers-1_items:ItemPopularity-0	BiasDisparityBD_users:WarmColdUsers-1_items:ItemPopularity-1
MultiVAE_seed=42_e=300_bs=256_intermediate_dim=50_latent_dim=100_reg_lambda=0_lr=0$001_dropout_pkeep=0$0_it=62	0.033160581837979694	0.048300626355184235	0.00985091263759231	0.03889342277248088	0.19491584493016267	6163.0	0.01205367932942052	0.1429886275389791	0.07318517486414937	33.4152779712972	0.007953566220252686	-0.238972871136089	0.9913865914833948	-0.3307612675167278	1.6174589455488335
MultiVAE_seed=42_e=300_bs=256_intermediate_dim=100_latent_dim=50_reg_lambda=0_lr=0$001_dropout_pkeep=0$19999999999999996_it=27	0.041170747640232645	0.05806240121518039	0.011752821513167063	0.048014103695446876	0.2194983314619885	6488.0	0.014662309999858247	0.1763275544166518	0.07001532673819144	31.090852723979378	0.011903921980804439	-0.19386585406999238	0.8042586899414877	-0.27211547363548383	1.3306745688768162
MultiVAE_seed=42_e=300_bs=256_intermediate_dim=100_latent_dim=100_reg_lambda=0_lr=0$001_dropout_pkeep=0$0_it=21	0.03962402600169205	0.05661937582326544	0.011536853838651249	0.04704719772819257	0.17504025339176166	5570.0	0.01431849261394514	0.16971628741296318	0.05323951511773722	33.521596767451584	0.008093128725197837	-0.2515270439129958	1.0434679783748115	-0.33820477212473177	1.6538585010495126
MultiVAE_seed=42_e=300_bs=256_intermediate_dim=300_latent_dim=300_reg_lambda=0_lr=0$001_dropout_pkeep=0$0_it=9	0.041459513265690855	0.05853464515996093	0.012087223073707676	0.049362077049481264	0.23408826837758434	6766.0	0.015028763855121854	0.18283311847980294	0.06146022014769403	28.376403789884353	0.01146074095854072	-0.1498993090658894	0.6218620731887156	-0.2130185582628456	1.0416841585380914
MultiVAE_seed=42_e=300_bs=256_intermediate_dim=300_latent_dim=200_reg_lambda=0_lr=0$001_dropout_pkeep=0$0_it=8	0.042773096108566847	0.0605805686473522	0.012303190748223494	0.05084874853754609	0.2027982363674824	6119.0	0.015419856387002199	0.1867966036199848	0.05059216943012401	29.364880869444058	0.011459127556962038	-0.16997880143295926	0.7051624888462317	-0.2263266422589741	1.106762151705972
MultiVAE_seed=42_e=300_bs=256_intermediate_dim=100_latent_dim=50_reg_lambda=0_lr=0$001_dropout_pkeep=0$0_it=23	0.03906042503672072	0.05663335546251564	0.011369653058380938	0.04525775128220439	0.20103196013404312	6126.0	0.013931914247975517	0.16663718879002407	0.06444196739584784	31.845590079420372	0.01203325316797325	-0.21830967259555772	0.9056646521149044	-0.3140697723351428	1.535835699880644
MultiVAE_seed=42_e=300_bs=256_intermediate_dim=300_latent_dim=100_reg_lambda=0_lr=0$001_dropout_pkeep=0$0_it=8	0.04129689743498695	0.058621972498734076	0.011829455204124286	0.048911646772870125	0.21633625246767174	6403.0	0.014884511050997801	0.18057205369834392	0.05301658074404347	28.851497840323255	0.008757406802490354	-0.16346823257512139	0.6781531859161336	-0.21707865168539323	1.0615384615384615
MultiVAE_seed=42_e=300_bs=256_intermediate_dim=200_latent_dim=50_reg_lambda=0_lr=0$001_dropout_pkeep=0$19999999999999996_it=12	0.04140531381126672	0.05847177523187942	0.011850355301658075	0.04903793201828593	0.2161856621784648	6437.0	0.014882847245825092	0.17886249261625897	0.059335376898425524	29.87536575170684	0.008996948152344003	-0.18088063673422183	0.7503891009250441	-0.25880738963935535	1.2655965757089356
MultiVAE_seed=42_e=300_bs=256_intermediate_dim=100_latent_dim=200_reg_lambda=0_lr=0$001_dropout_pkeep=0$0_it=24	0.038894206564823806	0.05657268005991148	0.011599554131252613	0.04521866035903934	0.18751681405441145	5838.0	0.014049778921745295	0.16788495382276408	0.06049881566113975	32.626835725233384	0.009368381395959326	-0.2351473506761732	0.9755162976237788	-0.3197087909775702	1.5634111207144918
MultiVAE_seed=42_e=300_bs=256_intermediate_dim=100_latent_dim=100_reg_lambda=0_lr=0$001_dropout_pkeep=0$19999999999999996_it=32	0.04144963388144661	0.06054790262499162	0.012261390553155914	0.04812499032402892	0.2681407290756733	7487.0	0.014956935993764894	0.18009876906666833	0.08507733036087502	29.156625330918207	0.0072548752564221206	-0.15441629683898248	0.6406009412905627	-0.2355746328325548	1.1519858418734825
