model	nDCG	Recall	Precision	MRR	Gini	ItemCoverage	EPC	EFD	APLT	ARP	UserMADranking_WarmColdUsers	BiasDisparityBD_users:WarmColdUsers-0_items:ItemPopularity-0	BiasDisparityBD_users:WarmColdUsers-0_items:ItemPopularity-1	BiasDisparityBD_users:WarmColdUsers-1_items:ItemPopularity-0	BiasDisparityBD_users:WarmColdUsers-1_items:ItemPopularity-1
RP3beta_neighborhood=200_alpha=1$5_beta=0$8_normalize_similarity=True	0.03340455413265918	0.04922859162316768	0.009795179044168874	0.038447664607620016	0.6436893130028009	9852.0	0.0119283430784039	0.1602519615236141	0.5599136129301937	6.455447958757141	0.0111286808830971	0.22553152160946421	-0.9356247234990215	0.19817868114295328	-0.9691155286660904
RP3beta_neighborhood=200_alpha=1$5_beta=1$5_normalize_similarity=True	0.022097518523810103	0.034240718767717344	0.006834331893548836	0.024321769718523234	0.4924300510095324	9090.0	0.007970670802361489	0.11238972178255906	0.755636059634945	4.427783196321583	0.006354580860830027	0.23984579300173137	-0.9950079357342991	0.20449438202247203	-1.0
RP3beta_neighborhood=300_alpha=1$0_beta=1$5_normalize_similarity=True	0.02275630627198975	0.03448599921429387	0.006994565974641215	0.025486369597767115	0.45664469777173966	8765.0	0.008251157199831665	0.11708562376367035	0.8114811202452278	4.042427197993591	0.005834548984431372	0.24014213613595026	-0.9962373246952553	0.20449438202247203	-1.0
RP3beta_neighborhood=10_alpha=1$5_beta=0$8_normalize_similarity=True	0.033397809026403665	0.04616546463225721	0.009230876410756584	0.03988327461401169	0.534651694176216	9636.0	0.011851766933477354	0.15742459644816753	0.6318796154382054	5.667012679392504	0.011985243220517472	0.23163798619336767	-0.9609575869369066	0.19817868114295328	-0.9691155286660904
RP3beta_neighborhood=100_alpha=0$6_beta=1$5_normalize_similarity=True	0.022159382317980023	0.033581863101422624	0.006938832381217779	0.02500016587378995	0.3916460216462352	8312.0	0.008120848150293307	0.11586188252772515	0.8653755050856904	3.6471993869304717	0.005161518365949674	0.24025887737064255	-0.9967216294374501	0.20449438202247203	-1.0
RP3beta_neighborhood=10_alpha=1$0_beta=1$5_normalize_similarity=True	0.020627111350474507	0.03186270320348191	0.006318796154382054	0.022664109998650893	0.3828924708652002	8466.0	0.00737427723047676	0.10491737068195206	0.853957085133064	3.796035948167758	0.0067876435572937505	0.23943270863282046	-0.9932942420311481	0.20449438202247203	-1.0
RP3beta_neighborhood=200_alpha=1$0_beta=0$8_normalize_similarity=True	0.03531763378176015	0.050350994981665786	0.01026194788909015	0.041710512638476964	0.6468079229650373	9851.0	0.012777033367076052	0.17212094600324437	0.6128605266824578	5.85454228786401	0.0075001530725143685	0.2310542800199061	-0.9585360632259323	0.20268989605689502	-0.9911758653331688
RP3beta_neighborhood=300_alpha=2$0_beta=0$8_normalize_similarity=True	0.0310217561410838	0.04674073036108957	0.009209976313222797	0.03500393120882183	0.6354659336615318	9772.0	0.011021716257528416	0.1477755108214823	0.5176605824160513	7.07361711021318	0.0114713526903795	0.21842826648318858	-0.906156642647011	0.18893069056937256	-0.9238918384985801
RP3beta_neighborhood=100_alpha=1$5_beta=1$5_normalize_similarity=True	0.02208053050427166	0.03404158728288153	0.006778598300125401	0.024374351709937608	0.48369676825401364	9062.0	0.007948832850973482	0.11208882107957535	0.761564720635363	4.385718266685244	0.006202095705792592	0.23990865366656564	-0.9952687152108657	0.20449438202247203	-1.0
RP3beta_neighborhood=100_alpha=1$5_beta=0$8_normalize_similarity=True	0.033733453669849596	0.04958140517439282	0.009913612930193674	0.03886196204365355	0.631142157753132	9834.0	0.012063733509384068	0.16178618697181085	0.5685592866100041	6.359203009614045	0.010748076279177714	0.22632176996738124	-0.9389030940615712	0.19908092412574177	-0.9735275959995061
